Département,Code du Canton,Libellé du Canton,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimés,Binôme,Nuance,Voix,Duel
85,09,Mareuil-sur-Lay-Dissais,27362,18340,9022,269,173,8580,M. Hubert FONTANA,BC-UG,1837,
85,08,Luçon,25398,17033,8365,270,165,7930,M. Arnaud CHARPENTIER,BC-UD,4023,
85,08,Luçon,25398,17033,8365,270,165,7930,M. Rémy SANCHEZ,BC-RN,1562,
85,08,Luçon,25398,17033,8365,270,165,7930,Mme Fabienne GUERINEAU,BC-UGE,1518,
85,08,Luçon,25398,17033,8365,270,165,7930,Mme Nathalie BATELLI-SARLOT,BC-DIV,827,
85,07,L'Ile-d'Yeu,4271,2806,1465,21,20,1424,Mme Carole CHARUAU,BC-DVD,781,
85,07,L'Ile-d'Yeu,4271,2806,1465,21,20,1424,M. Patrice BERNARD,BC-UCD,416,
85,07,L'Ile-d'Yeu,4271,2806,1465,21,20,1424,M. Jocelyn ABJEAN,BC-UG,156,
85,07,L'Ile-d'Yeu,4271,2806,1465,21,20,1424,M. Stéphane BESSONNET,BC-RN,71,
85,06,Les Herbiers,32601,22757,9844,522,141,9181,M. Christophe HOGARD,BC-DVD,5639,
85,06,Les Herbiers,32601,22757,9844,522,141,9181,Mme Julie MARIEL-GODARD,BC-UGE,2358,
85,06,Les Herbiers,32601,22757,9844,522,141,9181,M. Thierry AUBERT,BC-RN,1184,
85,05,Fontenay-le-Comte,32554,21341,11213,330,202,10681,Mme Leslie GAILLARD,BC-DVD,3432,
85,05,Fontenay-le-Comte,32554,21341,11213,330,202,10681,M. Christian HENRIET,BC-REM,3010,
85,05,Fontenay-le-Comte,32554,21341,11213,330,202,10681,Mme Francine ALDEBERT,BC-RN,1722,
85,05,Fontenay-le-Comte,32554,21341,11213,330,202,10681,M. François-Xavier BERTHOD,BC-UG,1327,
85,05,Fontenay-le-Comte,32554,21341,11213,330,202,10681,Mme Suzanna GRONDIN,BC-DVG,1190,
85,04,La Châtaigneraie,22612,14824,7788,348,251,7189,M. Valentin JOSSE,BC-DVD,4939,
85,04,La Châtaigneraie,22612,14824,7788,348,251,7189,M. Bruno DALCANTARA,BC-RN,1285,
85,04,La Châtaigneraie,22612,14824,7788,348,251,7189,M. Mohamed BOUKENTAR,BC-UG,965,
85,03,Chantonnay,31631,21311,10320,376,206,9738,Mme Alexandra GABORIAU,BC-DVD,5990,
85,03,Chantonnay,31631,21311,10320,376,206,9738,M. Eric PELTANCHE,BC-UG,2130,
85,03,Chantonnay,31631,21311,10320,376,206,9738,Mme Christiane AUBERT,BC-RN,1618,
85,02,Challans,37416,25882,11534,338,248,10948,M. Rémi PASCREAU,BC-DVD,6344,
85,02,Challans,37416,25882,11534,338,248,10948,Mme Danielle DOMAND,BC-RN,2412,
85,02,Challans,37416,25882,11534,338,248,10948,Mme Betty GRONDIN,BC-UG,1926,
85,02,Challans,37416,25882,11534,338,248,10948,M. Jacques CHARRIER,BC-DIV,266,
85,01,Aizenay,34629,23351,11278,311,189,10778,Mme Mireille HERMOUET,BC-DVD,6895,
85,01,Aizenay,34629,23351,11278,311,189,10778,Mme Céline JAUZELON,BC-COM,1817,
85,01,Aizenay,34629,23351,11278,311,189,10778,M. Dimitri GEOFFROY,BC-RN,1250,
85,01,Aizenay,34629,23351,11278,311,189,10778,M. Yvan HAMARD,BC-REM,816,
86,19,Vouneuil-sous-Biard,16288,10775,5513,198,126,5189,Mme Sandrine BARRAUD,BC-UCD,2456,
86,19,Vouneuil-sous-Biard,16288,10775,5513,198,126,5189,M. Damien LADIRÉ,BC-UGE,1816,
86,19,Vouneuil-sous-Biard,16288,10775,5513,198,126,5189,M. Roland KOHPCKE,BC-RN,917,
86,18,Vivonne,19467,12388,7079,156,115,6808,M. Gilbert BEAUJANEAU,BC-LR,2862,
86,18,Vivonne,19467,12388,7079,156,115,6808,M. Michel BUGNET,BC-DVC,1874,
86,18,Vivonne,19467,12388,7079,156,115,6808,Mme Catherine CHEVALIER,BC-UG,1294,
86,18,Vivonne,19467,12388,7079,156,115,6808,M. Olivier DUCLAUD,BC-RN,778,
86,17,Poitiers-5,13730,9157,4573,170,117,4286,M. Alain JOYEUX,BC-DVD,1631,
86,17,Poitiers-5,13730,9157,4573,170,117,4286,M. Chiacap KITOYI,BC-UG,1332,
86,17,Poitiers-5,13730,9157,4573,170,117,4286,M. Sacha HOULIÉ,BC-REM,1323,
86,16,Poitiers-4,10066,6997,3069,179,97,2793,Mme Marine LACLAUTRE,BC-UGE,916,
86,16,Poitiers-4,10066,6997,3069,179,97,2793,M. Mathias AGGOUN,BC-UG,798,
86,16,Poitiers-4,10066,6997,3069,179,97,2793,Mme Isabelle CHEDANEAU,BC-REM,650,
86,16,Poitiers-4,10066,6997,3069,179,97,2793,M. Bouziane FOURKA,BC-UG,429,
86,15,Poitiers-3,12466,8366,4100,179,99,3822,Mme Florence HARRIS,BC-DVG,1544,
86,15,Poitiers-3,12466,8366,4100,179,99,3822,M. Pierre GOUBAULT,BC-UCD,1361,
86,15,Poitiers-3,12466,8366,4100,179,99,3822,M. Xavier MOINIER,BC-SOC,917,
86,14,Poitiers-2,16371,11189,5182,307,167,4708,M. Ludovic DEVERGNE,BC-UG,2013,
86,14,Poitiers-2,16371,11189,5182,307,167,4708,Mme Solange LAOUDJAMAI,BC-DVC,1304,
86,14,Poitiers-2,16371,11189,5182,307,167,4708,Mme Julie NGUYEN,BC-DVG,862,
86,14,Poitiers-2,16371,11189,5182,307,167,4708,M. Alexandre GIRAUDET,BC-DVC,529,
86,13,Poitiers-1,14826,9696,5130,306,177,4647,M. Anthony BROTTIER,BC-UC,1955,
86,13,Poitiers-1,14826,9696,5130,306,177,4647,Mme Virginia BAYOU,BC-UG,1814,
86,13,Poitiers-1,14826,9696,5130,306,177,4647,Mme Sylvie AUBERT,BC-UCG,878,
86,12,Montmorillon,13516,8332,5184,113,113,4958,Mme Brigitte ABAUX,BC-LR,2086,
86,12,Montmorillon,13516,8332,5184,113,113,4958,Mme Justine CHABAUD,BC-DVG,1165,
86,12,Montmorillon,13516,8332,5184,113,113,4958,Mme Karine DUBREUIL,BC-UC,804,
86,12,Montmorillon,13516,8332,5184,113,113,4958,M. Maxence LAUZZANA,BC-RN,780,
86,12,Montmorillon,13516,8332,5184,113,113,4958,M. Armand SAVALL,BC-DIV,123,
86,11,Migné-Auxances,18913,12966,5947,277,169,5501,M. Benoît PRINÇAY,BC-UD,2949,
86,11,Migné-Auxances,18913,12966,5947,277,169,5501,Mme Christelle CHARRIER,BC-UG,1610,
86,11,Migné-Auxances,18913,12966,5947,277,169,5501,Mme Aline CAILLON,BC-UC,942,
86,10,Lussac-les-Châteaux,13844,8945,4899,141,113,4645,M. François BOCK,BC-UD,2640,
86,10,Lussac-les-Châteaux,13844,8945,4899,141,113,4645,Mme Julie LECOMTE,BC-COM,1177,
86,10,Lussac-les-Châteaux,13844,8945,4899,141,113,4645,M. Cyril GRISEAU,BC-RN,828,
86,09,Lusignan,14179,9454,4725,247,159,4319,M. Jean-Louis LEDEUX,BC-DVD,2386,
86,09,Lusignan,14179,9454,4725,247,159,4319,Mme Isabelle MOPIN,BC-DVG,1933,
86,08,Loudun,19865,12460,7405,206,161,7038,M. Bruno BELIN,BC-DVD,4534,
86,08,Loudun,19865,12460,7405,206,161,7038,Mme Véronique CLOUET,BC-RN,1398,
86,08,Loudun,19865,12460,7405,206,161,7038,M. Pierre ROBERT,BC-UGE,1106,
86,06,Civray,13242,8190,5052,145,142,4765,M. Jean-Olivier GEOFFROY,BC-UD,2204,
86,06,Civray,13242,8190,5052,145,142,4765,Mme Benedicte FILLATRE,BC-DVC,1015,
86,06,Civray,13242,8190,5052,145,142,4765,M. Laurent SANSIQUET,BC-COM,786,
86,06,Civray,13242,8190,5052,145,142,4765,M. Dorian LEBEAU,BC-RN,760,
86,07,Jaunay-Marigny,18383,12503,5880,158,112,5610,Mme Valérie CHEBASSIER,BC-UCD,3182,
86,07,Jaunay-Marigny,18383,12503,5880,158,112,5610,Mme Delphine HERBE,BC-UGE,1439,
86,07,Jaunay-Marigny,18383,12503,5880,158,112,5610,M. Kevin COURTOIS,BC-RN,989,
86,05,Chauvigny,16550,10760,5790,175,123,5492,Mme Isabelle BARREAU,BC-UD,2060,
86,05,Chauvigny,16550,10760,5790,175,123,5492,M. Patrick CHARRIER,BC-DVC,1172,
86,05,Chauvigny,16550,10760,5790,175,123,5492,Mme Thérèse GUILLOTEAU,BC-UGE,1108,
86,05,Chauvigny,16550,10760,5790,175,123,5492,Mme Véronique GOUBAULT,BC-RN,1017,
86,05,Chauvigny,16550,10760,5790,175,123,5492,Mme Sylvaine BRUN,BC-DIV,135,
86,04,Châtellerault-3,15929,10683,5246,92,110,5044,Mme Pascale MOREAU,BC-DVD,1849,
86,04,Châtellerault-3,15929,10683,5246,92,110,5044,M. Cyril CIBERT,BC-DVG,1247,
86,04,Châtellerault-3,15929,10683,5246,92,110,5044,Mme Francette GRATTEAU,BC-UGE,780,
86,04,Châtellerault-3,15929,10683,5246,92,110,5044,M. Claude DUBOIS,BC-RN,773,
86,04,Châtellerault-3,15929,10683,5246,92,110,5044,M. David SIMON,BC-REM,395,
86,03,Châtellerault-2,19419,13542,5877,140,130,5607,Mme Valérie DAUGE,BC-UCD,3040,
86,03,Châtellerault-2,19419,13542,5877,140,130,5607,Mme Marion LATUS,BC-RN,1226,
86,03,Châtellerault-2,19419,13542,5877,140,130,5607,M. Alain BOUCHON,BC-UGE,1112,
86,03,Châtellerault-2,19419,13542,5877,140,130,5607,Mme Sandra OLIVIER,BC-EXD,229,
86,02,Châtellerault-1,18764,13582,5182,141,121,4920,Mme Anne-Florence BOURAT,BC-UDI,2691,
86,02,Châtellerault-1,18764,13582,5182,141,121,4920,Mme Maryse LACOMBE,BC-RN,1194,
86,02,Châtellerault-1,18764,13582,5182,141,121,4920,M. Yvon GANIVELLE,BC-ECO,946,
86,02,Châtellerault-1,18764,13582,5182,141,121,4920,M. Fabrice AUGER,BC-DIV,89,
86,01,Chasseneuil-du-Poitou,17044,11076,5968,268,159,5541,M. Claude EIDELSTEIN,BC-DVD,3244,
86,01,Chasseneuil-du-Poitou,17044,11076,5968,268,159,5541,M. Vincent CHENU,BC-UGE,2297,
88,17,Vittel,14034,8490,5544,150,156,5238,Mme Sandrine PATARD,BC-DVD,2382,
88,17,Vittel,14034,8490,5544,150,156,5238,M. Christian FRANQUEVILLE,BC-DVG,1961,
88,17,Vittel,14034,8490,5544,150,156,5238,M. Ghislain LAMY,BC-RN,895,
88,15,Le Thillot,13509,9348,4161,217,101,3843,Mme Catherine LOUIS,BC-DVD,2904,
88,15,Le Thillot,13509,9348,4161,217,101,3843,M. Laurent MOONS,BC-RN,939,
88,16,Le Val-d'Ajol,16108,10282,5826,224,155,5447,Mme Véronique MARCOT,BC-DVD,3514,
88,16,Le Val-d'Ajol,16108,10282,5826,224,155,5447,Mme Delphine CLAUDIC,BC-RN,1441,
88,16,Le Val-d'Ajol,16108,10282,5826,224,155,5447,Mme Anne FRIEH,BC-DIV,492,
88,14,Saint-Dié-des-Vosges-2,17887,12258,5629,215,124,5290,M. Stéphane DEMANGE,BC-DVD,2763,
88,14,Saint-Dié-des-Vosges-2,17887,12258,5629,215,124,5290,M. Yohann MARIN,BC-RN,1399,
88,14,Saint-Dié-des-Vosges-2,17887,12258,5629,215,124,5290,Mme Pascale BRALLET,BC-COM,848,
88,14,Saint-Dié-des-Vosges-2,17887,12258,5629,215,124,5290,Mme Marie-Laure BENOIT,BC-ECO,280,
88,13,Saint-Dié-des-Vosges-1,17139,12045,5094,162,106,4826,Mme Claude BOURDON,BC-DVD,2853,
88,13,Saint-Dié-des-Vosges-1,17139,12045,5094,162,106,4826,Mme Jocelyne DELON,BC-RN,1248,
88,13,Saint-Dié-des-Vosges-1,17139,12045,5094,162,106,4826,Mme France BALLET,BC-FI,725,
88,12,Remiremont,18367,12713,5654,164,93,5397,Mme Valérie JANKOWSKI,BC-LR,3399,
88,12,Remiremont,18367,12713,5654,164,93,5397,M. Benjamin FRESSE,BC-RN,1097,
88,12,Remiremont,18367,12713,5654,164,93,5397,M. Dominique CHOLEZ,BC-FI,901,
88,11,Raon-l'Etape,18299,12773,5526,271,121,5134,M. Benoît PIERRAT,BC-DVC,2598,
88,11,Raon-l'Etape,18299,12773,5526,271,121,5134,Mme Cindy ANTOINE,BC-RN,1576,
88,11,Raon-l'Etape,18299,12773,5526,271,121,5134,Mme Sandra BLAISE,BC-COM,960,
88,10,Neufchâteau,13284,8075,5209,129,90,4990,Mme Dominique HUMBERT,BC-UD,2434,
88,10,Neufchâteau,13284,8075,5209,129,90,4990,M. Jean SIMONIN,BC-UCD,1302,
88,10,Neufchâteau,13284,8075,5209,129,90,4990,M. Emmanuel BURGER,BC-RN,762,
88,10,Neufchâteau,13284,8075,5209,129,90,4990,M. Stéphane BUSOLINI,BC-COM,492,
88,08,Golbey,19571,13909,5662,167,99,5396,Mme Dominique MARQUAIRE,BC-UD,2562,
88,08,Golbey,19571,13909,5662,167,99,5396,Mme Angélique REVIRE,BC-RN,1302,
88,08,Golbey,19571,13909,5662,167,99,5396,Mme Corine ANDRE,BC-DVC,884,
88,08,Golbey,19571,13909,5662,167,99,5396,M. Alexis MARTIN,BC-UG,648,
88,09,Mirecourt,12708,7843,4865,173,97,4595,Mme Nathalie BABOUHOT,BC-LR,2721,
88,09,Mirecourt,12708,7843,4865,173,97,4595,Mme Laura DEMANGE,BC-RN,1014,
88,09,Mirecourt,12708,7843,4865,173,97,4595,Mme Julie BAZIN,BC-COM,860,
88,07,Gérardmer,19801,13713,6088,190,130,5768,M. Thomas GION,BC-DVD,1808,
88,07,Gérardmer,19801,13713,6088,190,130,5768,M. Gilbert POIROT,BC-DVG,1634,
88,07,Gérardmer,19801,13713,6088,190,130,5768,M. Gilles LAURENT,BC-RN,1396,
88,07,Gérardmer,19801,13713,6088,190,130,5768,Mme Régine LEGLOIS,BC-COM,930,
88,06,Epinal-2,17190,12298,4892,201,107,4584,Mme Régine BÉGEL,BC-DVD,2468,
88,06,Epinal-2,17190,12298,4892,201,107,4584,Mme Anne-Sophie MANGIN,BC-UGE,1258,
88,06,Epinal-2,17190,12298,4892,201,107,4584,Mme Tiffany GARRIGUES,BC-RN,858,
88,05,Epinal-1,16538,11540,4998,194,96,4708,Mme Ghislaine JEANDEL-JEANPIERRE,BC-UD,2543,
88,05,Epinal-1,16538,11540,4998,194,96,4708,Mme Isabelle LAGNEAUX,BC-UG,1246,
88,05,Epinal-1,16538,11540,4998,194,96,4708,M. Pierre FRANÇOIS,BC-RN,919,
88,04,Darney,14032,8404,5628,278,146,5204,M. Alain ROUSSEL,BC-DVC,3757,
88,04,Darney,14032,8404,5628,278,146,5204,M. Christophe ALEXANDRE,BC-RN,1447,
88,02,Bruyères,15475,9659,5816,231,178,5407,Mme Bernadette POIRAT,BC-UG,2336,
88,02,Bruyères,15475,9659,5816,231,178,5407,Mme Sabrina KOEPFERT,BC-RN,1232,
88,02,Bruyères,15475,9659,5816,231,178,5407,M. Kévin GRENOT,BC-DVD,929,
88,02,Bruyères,15475,9659,5816,231,178,5407,M. Adrien BERNARD,BC-COM,491,
88,02,Bruyères,15475,9659,5816,231,178,5407,M. Fabrice AUBRY,BC-DVD,419,
88,03,Charmes,14947,9877,5070,204,117,4749,Mme Martine BOULLIAT,BC-UC,1488,
88,03,Charmes,14947,9877,5070,204,117,4749,Mme Jocelyne JABRIN,BC-RN,1162,
88,03,Charmes,14947,9877,5070,204,117,4749,Mme Karine FLEURENTIN,BC-DVC,785,
88,03,Charmes,14947,9877,5070,204,117,4749,M. Robert COLIN,BC-UD,750,
88,03,Charmes,14947,9877,5070,204,117,4749,Mme Dominique DAVILLER,BC-COM,564,
88,01,La Bresse,18112,12035,6077,194,120,5763,M. Jérôme MATHIEU,BC-LR,2636,
88,01,La Bresse,18112,12035,6077,194,120,5763,Mme Marie-Josèphe CLEMENT,BC-DVG,2153,
88,01,La Bresse,18112,12035,6077,194,120,5763,Mme Juliette CONSIGNY,BC-RN,974,
87,21,Saint-Yrieix-la-Perche,16066,9306,6760,227,208,6325,M. Stéphane DELAUTRETTE,BC-SOC,3224,
87,21,Saint-Yrieix-la-Perche,16066,9306,6760,227,208,6325,M. Gilles TREBIER,BC-DVC,1344,
87,21,Saint-Yrieix-la-Perche,16066,9306,6760,227,208,6325,M. Christophe LECHEVALLIER,BC-RN,1077,
87,21,Saint-Yrieix-la-Perche,16066,9306,6760,227,208,6325,M. Régis DE TIENDA,BC-UG,680,
87,20,Saint-Léonard-de-Noblat,12530,7324,5206,172,143,4891,Mme Christelle AUPETIT-BERTHELEMOT,BC-UG,2704,
87,20,Saint-Léonard-de-Noblat,12530,7324,5206,172,143,4891,Mme Carole PAGÈS,BC-UCD,1256,
87,20,Saint-Léonard-de-Noblat,12530,7324,5206,172,143,4891,Mme Nicole MORANGE,BC-RN,931,
87,19,Saint-Junien,15469,9485,5984,216,223,5545,M. Pierre ALLARD,BC-UG,3031,
87,19,Saint-Junien,15469,9485,5984,216,223,5545,Mme Line COLTEL,BC-ECO,1385,
87,19,Saint-Junien,15469,9485,5984,216,223,5545,M. Jean-Claude CLAVEL,BC-RN,1129,
87,18,Rochechouart,12839,7585,5254,184,195,4875,Mme Anne Marie ALMOSTER RODRIGUES,BC-SOC,2389,
87,18,Rochechouart,12839,7585,5254,184,195,4875,Mme Vanessa LANNETTE,BC-DVD,1042,
87,18,Rochechouart,12839,7585,5254,184,195,4875,Mme Brigitte MALGOIRE,BC-RN,830,
87,18,Rochechouart,12839,7585,5254,184,195,4875,Mme Dorothée OLIVIER,BC-DVG,614,
87,17,Panazol,12980,7622,5358,166,159,5033,M. Pascal BUSSIÈRE,BC-DVC,2630,
87,17,Panazol,12980,7622,5358,166,159,5033,M. Gaston CHASSAIN,BC-UG,1849,
87,17,Panazol,12980,7622,5358,166,159,5033,Mme Monica CASTRO,BC-ECO,554,
87,16,Limoges-9,11186,7339,3847,220,239,3388,M. Gilles BÉGOUT,BC-UG,2332,
87,16,Limoges-9,11186,7339,3847,220,239,3388,M. Jacques GRANDJEAN,BC-UC,1056,
87,15,Limoges-8,8386,5790,2596,86,47,2463,M. Jean-Marie BOST,BC-DVD,949,
87,15,Limoges-8,8386,5790,2596,86,47,2463,M. Romain BATISSOU,BC-SOC,659,
87,15,Limoges-8,8386,5790,2596,86,47,2463,Mme Marie ABEL,BC-UGE,463,
87,15,Limoges-8,8386,5790,2596,86,47,2463,Mme Emmanuelle BARRERA,BC-RN,392,
87,14,Limoges-7,7927,5422,2505,96,81,2328,Mme Nadine RIVET,BC-UCD,982,
87,14,Limoges-7,7927,5422,2505,96,81,2328,Mme Cécile BOURDEAU,BC-UG,904,
87,14,Limoges-7,7927,5422,2505,96,81,2328,Mme Annie ROGER,BC-UGE,305,
87,14,Limoges-7,7927,5422,2505,96,81,2328,M. Franck LAROUQUIE,BC-UG,137,
87,13,Limoges-6,8901,5998,2903,100,80,2723,M. Michel CUBERTAFOND,BC-LR,1452,
87,13,Limoges-6,8901,5998,2903,100,80,2723,M. Bruno BANCAUD,BC-DVG,590,
87,13,Limoges-6,8901,5998,2903,100,80,2723,M. Quentin DEBAT,BC-ECO,459,
87,13,Limoges-6,8901,5998,2903,100,80,2723,M. Jean-Sébastien FAURY,BC-DVG,222,
87,12,Limoges-5,12496,8222,4274,150,117,4007,M. Ludovic GERAUDIE,BC-UG,1599,
87,12,Limoges-5,12496,8222,4274,150,117,4007,M. Bruno BARON,BC-LR,825,
87,12,Limoges-5,12496,8222,4274,150,117,4007,Mme Agnès DUREPAIRE,BC-RN,780,
87,12,Limoges-5,12496,8222,4274,150,117,4007,Mme Soazig VILLERBU,BC-UGE,494,
87,12,Limoges-5,12496,8222,4274,150,117,4007,M. Thierry BAUDRY,BC-UG,309,
87,11,Limoges-4,9667,7067,2600,86,76,2438,Mme Marlène LALOGE,BC-UG,797,
87,11,Limoges-4,9667,7067,2600,86,76,2438,Mme Christiane GÉDOUX,BC-RN,692,
87,11,Limoges-4,9667,7067,2600,86,76,2438,Mme Marie DE FERLUC,BC-DIV,555,
87,11,Limoges-4,9667,7067,2600,86,76,2438,M. Yasin AMROUCHE,BC-DVG,394,
87,10,Limoges-3,10257,6838,3419,232,173,3014,M. Stéphane DESTRUHAUT,BC-SOC,1364,
87,10,Limoges-3,10257,6838,3419,232,173,3014,M. Omar DIAWARA,BC-UCG,827,
87,10,Limoges-3,10257,6838,3419,232,173,3014,Mme Nadine FERRIERE,BC-UGE,573,
87,10,Limoges-3,10257,6838,3419,232,173,3014,M. Eric CLUZEAUD,BC-UG,250,
87,09,Limoges-2,8465,5981,2484,139,120,2225,M. Pierre LEFORT,BC-DIV,901,
87,09,Limoges-2,8465,5981,2484,139,120,2225,M. Fabrice ESCURE,BC-SOC,700,
87,09,Limoges-2,8465,5981,2484,139,120,2225,Mme Nassima KESSAB,BC-DVG,368,
87,09,Limoges-2,8465,5981,2484,139,120,2225,M. Thierry BERGER,BC-DVG,256,
87,08,Limoges-1,11534,7790,3744,143,141,3460,Mme Véronique GUILHAT-BARRET,BC-UG,1224,
87,08,Limoges-1,11534,7790,3744,143,141,3460,M. Stéphane AUTHIAT,BC-LR,1066,
87,08,Limoges-1,11534,7790,3744,143,141,3460,Mme Fatima FATIMI,BC-DVC,611,
87,08,Limoges-1,11534,7790,3744,143,141,3460,Mme Charlotte LAVAUD,BC-ECO,559,
87,07,Eymoutiers,15171,9172,5999,302,224,5473,Mme Jacqueline LHOMME LEOMENT,BC-UG,2478,
87,07,Eymoutiers,15171,9172,5999,302,224,5473,M. Alain DEBROSSE,BC-DVD,2291,
87,07,Eymoutiers,15171,9172,5999,302,224,5473,Mme Thérèse BÉNÉTREAU,BC-DVG,704,
87,06,Couzeix,15900,9699,6201,154,124,5923,M. Sébastien LARCHER,BC-DVC,1642,
87,06,Couzeix,15900,9699,6201,154,124,5923,Mme Julie LENFANT,BC-UG,1488,
87,06,Couzeix,15900,9699,6201,154,124,5923,M. Jean-Claude PASTUREAU,BC-UCG,1406,
87,06,Couzeix,15900,9699,6201,154,124,5923,Mme Marie-Claire ARNOULT,BC-RN,894,
87,06,Couzeix,15900,9699,6201,154,124,5923,Mme Nadège CAUZZI,BC-ECO,493,
87,05,Condat-sur-Vienne,15068,9162,5906,181,131,5594,Mme Annick MORIZIO,BC-SOC,2806,
87,05,Condat-sur-Vienne,15068,9162,5906,181,131,5594,Mme Christelle ARICO,BC-DVC,1145,
87,05,Condat-sur-Vienne,15068,9162,5906,181,131,5594,Mme Isabelle BERTHIER,BC-RN,949,
87,05,Condat-sur-Vienne,15068,9162,5906,181,131,5594,M. Christian BORRAS,BC-FI,694,
87,04,Châteauponsac,12276,7395,4881,170,133,4578,M. Alain JOUANNY,BC-DVG,1855,
87,04,Châteauponsac,12276,7395,4881,170,133,4578,M. Gérard RUMEAU,BC-DVD,1765,
87,04,Châteauponsac,12276,7395,4881,170,133,4578,Mme Sabrina MINGUET,BC-RN,958,
87,03,Bellac,12924,7700,5224,168,191,4865,Mme Patricia MARCOUX LESTIEUX,BC-UG,2544,
87,03,Bellac,12924,7700,5224,168,191,4865,M. Philippe DUTERTRE,BC-RN,993,
87,03,Bellac,12924,7700,5224,168,191,4865,M. Pierre-Charles MOREAU,BC-DVD,919,
87,03,Bellac,12924,7700,5224,168,191,4865,M. Hugues BLONDEAU,BC-DVG,409,
87,02,Ambazac,14274,8956,5318,223,169,4926,M. Alain AUZEMERY,BC-SOC,1871,
87,02,Ambazac,14274,8956,5318,223,169,4926,M. Gilles EDME,BC-UGE,1170,
87,02,Ambazac,14274,8956,5318,223,169,4926,M. Albin FREYCHET,BC-RN,1151,
87,02,Ambazac,14274,8956,5318,223,169,4926,M. Rodolphe DUGÉNY,BC-LR,734,
87,01,Aixe-sur-Vienne,16032,9527,6505,204,208,6093,Mme Sylvie ACHARD,BC-UGE,3645,
87,01,Aixe-sur-Vienne,16032,9527,6505,204,208,6093,M. Jean DU BOUCHERON,BC-DVD,1468,
87,01,Aixe-sur-Vienne,16032,9527,6505,204,208,6093,Mme Rébécca MARIET,BC-RN,980,
91,21,Yerres,32841,23005,9836,198,100,9538,M. Olivier CLODONG,BC-DVD,5713,
91,21,Yerres,32841,23005,9836,198,100,9538,Mme Émilie GODART,BC-ECO,2817,
91,21,Yerres,32841,23005,9836,198,100,9538,M. Claude ALVES,BC-RN,1008,
91,20,Viry-Châtillon,29488,22707,6781,164,101,6516,M. Jérôme BÉRENGER,BC-UCD,3013,
91,20,Viry-Châtillon,29488,22707,6781,164,101,6516,Mme Sara GHENAÏM,BC-UG,2394,
91,20,Viry-Châtillon,29488,22707,6781,164,101,6516,M. Paolo GIOVANETTO,BC-RN,1109,
91,19,Vigneux-sur-Seine,34735,25859,8876,173,120,8583,Mme Samia CARTIER,BC-DVD,4140,
91,19,Vigneux-sur-Seine,34735,25859,8876,173,120,8583,M. Christophe CARRÈRE,BC-UGE,2354,
91,19,Vigneux-sur-Seine,34735,25859,8876,173,120,8583,M. Lucien FÉLICITÉ,BC-RN,1305,
91,19,Vigneux-sur-Seine,34735,25859,8876,173,120,8583,M. Florian BOURRAS,BC-REM,784,
91,18,Les Ulis,33295,22564,10731,227,119,10385,Mme Latifa NAJI,BC-DVG,5066,
91,18,Les Ulis,33295,22564,10731,227,119,10385,Mme Françoise MARHUENDA,BC-DIV,3809,
91,18,Les Ulis,33295,22564,10731,227,119,10385,Mme Aurelie BARD,BC-RN,1510,
91,17,Savigny-sur-Orge,34854,24590,10264,192,104,9968,M. Ludovic BRIEY,BC-UGE,2711,
91,17,Savigny-sur-Orge,34854,24590,10264,192,104,9968,M. Alexis TEILLET,BC-LR,2675,
91,17,Savigny-sur-Orge,34854,24590,10264,192,104,9968,Mme Audrey GUIBERT,BC-RN,1899,
91,17,Savigny-sur-Orge,34854,24590,10264,192,104,9968,Mme Aude HERNANDEZ,BC-REM,1625,
91,17,Savigny-sur-Orge,34854,24590,10264,192,104,9968,M. Xavier DUGOIN,BC-UCD,1058,
91,16,Sainte-Geneviève-des-Bois,42429,29829,12600,356,169,12075,Mme Marie-Claire ARASA,BC-UG,6097,
91,16,Sainte-Geneviève-des-Bois,42429,29829,12600,356,169,12075,M. François CHOLLEY,BC-DVD,3768,
91,16,Sainte-Geneviève-des-Bois,42429,29829,12600,356,169,12075,Mme Alexandra GEOFFROY,BC-RN,2210,
91,15,Ris-Orangis,31805,23837,7968,271,154,7543,M. Stéphane RAFFALLI,BC-UG,3614,
91,15,Ris-Orangis,31805,23837,7968,271,154,7543,Mme Laurence BUDELOT,BC-UDI,2081,
91,15,Ris-Orangis,31805,23837,7968,271,154,7543,Mme Brigitte MANUCEAU,BC-RN,1848,
91,14,Palaiseau,40675,25250,15425,293,346,14786,Mme Anne LAUNAY,BC-UG,6877,
91,14,Palaiseau,40675,25250,15425,293,346,14786,Mme Marie-Christine GRAVELEAU,BC-DVD,5839,
91,14,Palaiseau,40675,25250,15425,293,346,14786,M. Olivier HORVATH,BC-RN,1443,
91,14,Palaiseau,40675,25250,15425,293,346,14786,Mme Claire DEMATHIEU,BC-DIV,627,
91,13,Mennecy,47989,33137,14852,523,208,14121,M. Patrick IMBERT,BC-DVD,6016,
91,13,Mennecy,47989,33137,14852,523,208,14121,Mme Laetitia COLONNA,BC-DVG,4608,
91,13,Mennecy,47989,33137,14852,523,208,14121,M. Sami KHODJA,BC-RN,3497,
91,12,Massy,38913,27098,11815,240,136,11439,Mme Martine CINOSI GIRARD,BC-DVD,4885,
91,12,Massy,38913,27098,11815,240,136,11439,M. Roger DEL NEGRO,BC-UGE,4219,
